암호화요양기호,요양기관명,기타인력코드,기타인력코드명,기타인력수
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,강남효약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,강동365약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,강동경희한약국,72,한약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,강동더본약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,강동메디온약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,강동메디칼약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,강동미래약국,71,약사,3
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,강동보건약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,강동보건약국,72,한약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,강동새경희약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,강동성실약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,강동센터약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,강동소망약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDQjJDgz,강동솔약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,강동약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,강동약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,강동온누리약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDYjJDgz,강동우리약국,71,약사,7
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,강동원약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,강동웰빙약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,강동이레약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,강동종로약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,강동천사약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,강동태평양약국,71,약사,4
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,강동프라자약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,강동한우리약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz,강릉시민약국,71,약사,5
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,강릉약국,71,약사,6
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,강릉유명약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,강릉중앙약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,강릉태평양약국,71,약사,2
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,강릉하나약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,강림 온누리 약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,강림약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,강림약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,강민약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,강변그랜드약국,71,약사,1
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,강변약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,강변약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,강봉윤약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,강북김약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,강북다모아약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz,강북동산약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,강북메디칼약국,71,약사,3
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,강북약국,71,약사,3
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,강북열린약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,강북우리약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,강북제일약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,강북조은약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,강빛약국,71,약사,2
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz,강산약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzUxIyQyIyQxIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,강산약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,강산약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,강산약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,강서365아이맘약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,강서메디칼약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,강서보건약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNDEjJDEjJDQjJDgz,강서약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNTEjJDEjJDIjJDgz,강서약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,강서연세약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNjEjJDEjJDgjJDgz,강서열린약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,강서자연애약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz,강서자이온누리약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,강서제일큰약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,강서종로약국,71,약사,3
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,강서지금약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,강서홈약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNTEjJDEjJDYjJDgz,강선사거리약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,강선약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,강성약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,강송약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz,강약국,71,약사,3
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,강약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,강약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,강약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,강약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,강약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkNCMkMDMkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,강온누리약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,강원약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz,강원약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,강원약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,강원온누리약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,강일명문약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,강일수약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,강일약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,강일역1번출구약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,강일윤약국,71,약사,2
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,강진백제약국,71,약사,2
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,강진약국,71,약사,1
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,강진종로약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,강창역약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,강촌동아약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNjEjJDEjJDgjJDgz,강촌열린약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,강촌하늘약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,강하약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,강현약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,강화건강약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,강화약국,71,약사,1
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,강화정문약국,71,약사,4
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjODEjJDEjJDYjJDgz,강화종로약국,71,약사,2
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,강희약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,강희약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,개군약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,개금금성당약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,개금현대약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,개나리봄약국,71,약사,1
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,개나리약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,개롱약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,개미약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,개봉지예당약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,개성약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,개성한약국,72,한약사,1
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,개신하나약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjODEjJDEjJDYjJDgz,개운약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,개포메디칼약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,개포서울약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,개포이화약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,개포종로온누리약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz,개포플러스약국,71,약사,1
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,개풍약국,71,약사,2
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,개화약국,71,약사,1
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,갤러리비타민약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,갤러리아온누리약국,71,약사,1
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,갤러리약국,71,약사,1
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,갤러리약국,71,약사,1
